source_row,set,bin,k,Q2,xB,t,phi,dsig,dsig_err,delsig,delsig_err,exp d4sig (nb/Gev^4),d4sig_stat,d4sig_sys+,d4sig_sys-,exp del4sig (nb/GeV^4),del4sig_stat,del4sig_sys+,del4sig_sys-,ReH,ReHt,ReE,ReEt,ImH,ImHt,ImE,ImEt,DVCS,experiment,link,flag_xsec_systematic_missing,flag_xsec_diff_systematic_missing,xsec_total_err_recomputed,xsec_diff_total_err_recomputed,xsec_systematic_ratio,xsec_diff_systematic_ratio,flag_bad_kinematics,flag_xsec_nonpositive_or_missing,flag_xsec_error_nonpositive_or_missing,flag_xsec_systematic_anomaly,flag_xsec_diff_missing,flag_xsec_diff_error_nonpositive_or_missing,flag_xsec_diff_systematic_anomaly,flag_exact_duplicate,phi_centered_rad,local_xsec_prediction,local_xsec_pull,local_xsec_diff_prediction,local_xsec_diff_pull,local_xsec_multiplicative_ratio,flag_local_xsec_catastrophic_outlier,flag_local_xsec_diff_catastrophic_outlier,exclude_reason,common_valid
42,4,6,5.55,1.74,0.359,-0.183,97.5,0.060536863,0.003293949,0.003412202,0.003303986,0.0632,0.0026,0.0020224,0.0020224,0.00507,0.0033,0.00016224,0.00016224,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.003293949264940187,0.0033039857471847543,0.032,0.032,False,False,False,False,False,False,False,False,1.7016960206944713,0.06444203560922952,-0.3770657983258494,0.006127180000225215,-0.3199711140176717,1.0196524621713532,False,False,,True
43,4,7,5.55,1.74,0.359,-0.183,112.5,0.059832867,0.003094669,0.003862419,0.003201263,0.057,0.0025,0.001824,0.001824,0.00281,0.0032,8.992e-05,8.992e-05,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0030946689645259314,0.0032012631267048326,0.032,0.0281,False,False,False,False,False,False,False,False,1.9634954084936207,0.05873149214519144,-0.5595080330204822,0.003770917158318194,-0.3001681274813852,1.0303770551787972,False,False,,True
44,4,8,5.55,1.74,0.359,-0.183,127.5,0.05203726,0.0029499,0.00569131,0.003002938,0.0536,0.0024,0.0017152,0.0017152,0.00415,0.003,0.0001328,0.0001328,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.002949900174582184,0.003002937868155117,0.032,0.032,False,False,False,False,False,False,False,False,2.2252947962927703,0.05416823289699163,-0.1926278393715854,0.0024407940338862623,0.5691779321307785,1.0106013600185004,False,False,,True
45,4,9,5.55,1.74,0.359,-0.183,142.5,0.050780879,0.002893347,0.00038008,0.002901042,0.0505,0.0024,0.001616,0.001616,-0.00243,0.0029,-7.776e-05,-7.776e-05,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0028933468509668866,0.0029010423329555186,0.032,0.026813793103448277,False,False,False,False,False,False,False,False,2.4870941840919194,0.051641285938738346,-0.3944518225863424,0.0015872735791848263,-1.3847690306167009,1.0225997215591751,False,False,,True
46,4,10,5.55,1.74,0.359,-0.183,157.5,0.048230429,0.002805445,-0.00022825,0.002900092,0.0502,0.0023,0.0016064,0.0016064,0.000722,0.0029,2.3104e-05,2.3104e-05,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0028054448773768485,0.0029000920321286356,0.032,0.00796689655172414,False,False,False,False,False,False,False,False,2.748893571891069,0.05100940159046704,-0.2885109584558459,0.0008467911268649206,-0.043030057488667124,1.0161235376587059,False,False,,True
47,4,11,5.55,1.74,0.359,-0.183,172.5,0.049663388,0.00289872,-0.006058869,0.002800702,0.0508,0.0024,0.0016256,0.0016256,-0.00196,0.0028,-6.272e-05,-6.272e-05,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0028987196069989243,0.002800702375905016,0.032,0.0224,False,False,False,False,False,False,False,False,3.0106929596902186,0.051200002613304534,-0.13799286151676554,0.0002487200509144399,-0.7886307627388349,1.0078740671910342,False,False,,True
48,4,12,5.55,1.74,0.359,-0.183,187.5,0.053568594,0.002933248,0.000963062,0.002900007,0.0527,0.0024,0.0016864,0.0016864,0.000206,0.0029,6.592e-06,6.592e-06,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.002933248192703781,0.0029000074921392877,0.032,0.002273103448275862,False,False,False,False,False,False,False,False,-3.0106929596902186,0.051200002613304534,0.511377588308615,-0.0002487200509144399,0.15679961246548382,1.0292968224635537,False,False,,True
49,4,13,5.55,1.74,0.359,-0.183,202.5,0.051214859,0.002905917,-0.004770995,0.002902952,0.0512,0.0024,0.0016384,0.0016384,-0.00409,0.0029,-0.00013088,-0.00013088,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.002905917163306621,0.002902951872560067,0.031999999999999994,0.032,False,False,False,False,False,False,False,False,-2.748893571891069,0.05100940159046704,0.06558976007288618,-0.0008467911268649206,-1.1172106929471568,1.0037365349051377,False,False,,True
50,4,14,5.55,1.74,0.359,-0.183,217.5,0.046794696,0.002900515,-0.002582061,0.003000297,0.0509,0.0024,0.0016288,0.0016288,-0.00132,0.003,-4.224e-05,-4.224e-05,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.002900515374894606,0.0030002973548633473,0.032,0.01408,False,False,False,False,False,False,False,False,-2.4870941840919194,0.051641285938738346,-0.2555704221237858,-0.0015872735791848263,0.0890823633702799,1.014563574434938,False,False,,True
51,4,15,5.55,1.74,0.359,-0.183,232.5,0.056038765,0.003096556,-0.008071182,0.003105138,0.0571,0.0025,0.0018272,0.0018272,-0.00558,0.0031,-0.00017856,-0.00017856,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.003096556125762942,0.003105138269642754,0.032,0.032,False,False,False,False,False,False,False,False,-2.2252947962927703,0.05416823289699163,0.9467831306581039,-0.0024407940338862623,-1.010971394351113,1.0541233661541725,False,False,,True
52,4,16,5.55,1.74,0.359,-0.183,247.5,0.05947871,0.003232089,-0.001806416,0.003201537,0.06,0.0026,0.00192,0.00192,-0.0031,0.0032,-9.92e-05,-9.92e-05,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.003232089107682522,0.003201537230768994,0.032,0.031,False,False,False,False,False,False,False,False,-1.9634954084936207,0.05873149214519144,0.39247304531096516,-0.003770917158318194,0.2095609421218703,1.0215984271551053,False,False,,True
53,4,17,5.55,1.74,0.359,-0.183,262.5,0.072673115,0.003431854,-0.00408586,0.003403297,0.0662,0.0027,0.0021184,0.0021184,-0.00468,0.0034,-0.00014976,-0.00014976,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0034318535166874475,0.0034032966455482543,0.032,0.032,False,False,False,False,False,False,False,False,-1.7016960206944713,0.06444203560922952,0.5122492502148882,-0.006127180000225215,0.4252288739267633,1.0272797774643652,False,False,,True
54,4,18,5.55,1.74,0.359,-0.183,277.5,0.073054438,0.003705829,-0.011069237,0.003616551,0.0721,0.0029,0.0023072,0.0023072,-0.0108,0.0036,-0.0003456,-0.0003456,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0037058294402198275,0.003616550754517348,0.032,0.032,False,False,False,False,False,False,False,False,-1.4398966328953218,0.07020727755703587,0.5107419198579868,-0.009167673197652762,-0.45134906521312834,1.0269590633453418,False,False,,True
55,4,19,5.55,1.74,0.359,-0.183,292.5,0.069839286,0.003888277,-0.018601968,0.003845837,0.0773,0.003,0.0024736,0.0024736,-0.0185,0.0038,-0.000592,-0.000592,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0038882768625703597,0.0038458372300449743,0.032,0.032,False,False,False,False,False,False,False,False,-1.1780972450961724,0.07561059390409419,0.4344870891701404,-0.011196626928910653,-1.8990333272643312,1.022343510461625,False,False,,True
56,4,20,5.55,1.74,0.359,-0.183,307.5,0.076132484,0.003859931,-6.3e-05,0.003912333,0.0759,0.003,0.0024288,0.0024288,-0.0097,0.0039,-0.0003104,-0.0003104,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0038599312739995774,0.003912332828377463,0.032,0.032,False,False,False,False,False,False,False,False,-0.9162978572970231,0.08095361655870144,-1.3092503985090373,-0.010499863191691166,0.20444661197776678,1.0665825633557502,False,False,,True
57,4,21,5.55,1.74,0.359,-0.183,322.5,0.087791893,0.004200995,-0.007101039,0.004108677,0.0886,0.0031,0.0028352,0.0028352,-0.00834,0.0041,-0.00026688,-0.00026688,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0042009950059479955,0.004108676786314543,0.032,0.032,False,False,False,False,False,False,False,False,-0.6544984694978736,0.08645027685419444,0.5117176151749432,-0.007239208926774583,-0.2679186342649308,1.024866584862779,False,False,,True
58,4,22,5.55,1.74,0.359,-0.183,337.5,0.087852037,0.004262611,-0.009140997,0.004202181,0.088,0.0032,0.002816,0.002816,-0.00423,0.0042,-0.00013536,-0.00013536,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004262611406168759,0.004202180663607885,0.032,0.032,False,False,False,False,False,False,False,False,-0.39269908169872414,0.09144609218007237,-0.8084462437944171,-0.0034582332770271606,-0.18365862506973238,1.0391601384099134,False,False,,True
59,4,23,5.55,1.74,0.359,-0.183,352.5,0.099922693,0.004482491,0.007534967,0.004302201,0.0948,0.0033,0.0030336,0.0030336,0.0043,0.0043,0.0001376,0.0001376,-2.51484,1.34742,2.18225,126.28265,3.20275,1.49975,0,0,0.03471983,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004482491378686634,0.0043022010366787836,0.032,0.032,False,False,False,False,False,False,False,False,-0.1308996938995747,0.09453243161145436,0.05969189139278015,-0.0008820794381268917,1.2045181975334553,1.0028304401355652,False,False,,True
60,5,0,5.55,1.74,0.359,-0.242,7.5,0.104725287,0.004835819,-0.000101937,0.004301728,0.1009,0.0036,0.0032288,0.0032288,0.00381,0.0043,0.00012192,0.00012192,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004835819417637511,0.004301728081411004,0.032,0.028353488372093023,False,False,False,False,False,False,False,False,0.1308996938995747,0.09799473595415516,0.6007800943204332,0.002724208921751185,0.25240811545965175,1.0296471439772439,False,False,,True
61,5,1,5.55,1.74,0.359,-0.242,22.5,0.093787586,0.004482187,0.004693055,0.004213675,0.0875,0.0035,0.0028,0.0028,0.0106,0.0042,0.0003392,0.0003392,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004482186966202994,0.004213674956614475,0.032,0.032,False,False,False,False,False,False,False,False,0.39269908169872414,0.09377806533192255,-1.4006701146696945,0.0080671038627648,0.6011133187336036,1.0717493180791149,False,False,,True
62,5,2,5.55,1.74,0.359,-0.242,37.5,0.090489619,0.004412691,0.022615055,0.004024302,0.0879,0.0034,0.0028128,0.0028128,0.0138,0.004,0.0004416,0.0004416,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0044126912241850775,0.004024302493600599,0.031999999999999994,0.032,False,False,False,False,False,False,False,False,0.6544984694978736,0.08640356203623717,0.33912138596083036,0.012424534380240977,0.3417898187192123,1.0173191698177355,False,False,,True
63,5,3,5.55,1.74,0.359,-0.242,52.5,0.076136819,0.004102001,0.009593999,0.003718894,0.0802,0.0032,0.0025664,0.0025664,0.0117,0.0037,0.0003744,0.0003744,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004102000604583086,0.003718894373331945,0.032,0.032,False,False,False,False,False,False,False,False,0.9162978572970231,0.07754785579016245,0.6465489563493375,0.014106520008557973,-0.6471063082122039,1.0342000972536753,False,False,,True
64,5,4,5.55,1.74,0.359,-0.242,67.5,0.064954895,0.003561364,0.012971877,0.003432386,0.0646,0.0029,0.0020672,0.0020672,0.0147,0.0034,0.0004704,0.0004704,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0035613643228403352,0.003432386365198417,0.031999999999999994,0.032,False,False,False,False,False,False,False,False,1.1780972450961724,0.06885903774724196,-1.1959006047000542,0.012305156186353007,0.6977197666115752,1.0659293768922904,False,False,,True
65,5,5,5.55,1.74,0.359,-0.242,82.5,0.053568856,0.003373488,0.006999905,0.003207347,0.0588,0.0028,0.0018816,0.0018816,0.00678,0.0032,0.00021696,0.00021696,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.003373487595945774,0.0032073465109962785,0.032,0.032,False,False,False,False,False,False,False,False,1.4398966328953218,0.06143092158988299,-0.7798818033434621,0.008468680793063376,-0.5265040079934588,1.0447435644537924,False,False,,True
66,5,6,5.55,1.74,0.359,-0.242,97.5,0.051183623,0.003216008,0.008705054,0.003009031,0.0546,0.0027,0.0017472,0.0017472,0.00728,0.003,0.00023296,0.00023296,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.003216008059691393,0.003009031465704538,0.032,0.032,False,False,False,False,False,False,False,False,1.7016960206944713,0.055622719487262946,-0.31800899384595555,0.005331291431082617,0.6476198707550272,1.0187311261403469,False,False,,True
67,5,7,5.55,1.74,0.359,-0.242,112.5,0.048296256,0.00315822,0.009331189,0.002904116,0.0512,0.0027,0.0016384,0.0016384,0.00483,0.0029,0.00015456,0.00015456,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0031582201569871596,0.0029041158368081667,0.031999999999999994,0.032,False,False,False,False,False,False,False,False,1.9634954084936207,0.05123612235160776,-0.011437566037896453,0.004493825753102681,0.11575786428230049,1.000705514679839,False,False,,True
68,5,8,5.55,1.74,0.359,-0.242,127.5,0.044746112,0.003005271,0.003976826,0.002804351,0.0471,0.0026,0.0015072,0.0015072,0.00488,0.0028,0.00015616,0.00015616,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0030052706766612552,0.00280435125217937,0.032,0.032,False,False,False,False,False,False,False,False,2.2252947962927703,0.04787684667037797,-0.2584947427234788,0.0052346415990545455,-0.12646119090072613,1.0164935598806362,False,False,,True
69,5,9,5.55,1.74,0.359,-0.242,142.5,0.043499274,0.002826337,0.002269355,0.00270594,0.0412,0.0025,0.0013184,0.0013184,0.0056,0.0027,0.0001792,0.0001792,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0028263365970811046,0.0027059402506337794,0.032,0.032,False,False,False,False,False,False,False,False,2.4870941840919194,0.04527213643805086,-1.4407825459488264,0.00562949735646525,-0.010900963706919101,1.0988382630594868,False,False,,True
70,5,10,5.55,1.74,0.359,-0.242,157.5,0.041762754,0.002913718,0.011052995,0.002809942,0.0411,0.0026,0.0013152,0.0013152,0.00738,0.0028,0.00023616,0.00023616,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0029137177351280957,0.002809941555548798,0.032,0.032,False,False,False,False,False,False,False,False,2.748893571891069,0.04339513347439631,-0.7876993185461771,0.004409456200969808,1.0571550120550561,1.055842663610616,False,False,,True
71,5,11,5.55,1.74,0.359,-0.242,172.5,0.038616937,0.003037707,0.001216991,0.00280009,0.0435,0.0027,0.001392,0.001392,0.0007,0.0028,2.24e-05,2.24e-05,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0030377070299816606,0.002800089598566446,0.032,0.008,False,False,False,False,False,False,False,False,3.0106929596902186,0.042387939844207606,0.3660853877008359,0.001663660945498088,-0.3441536106528344,1.026235296168666,False,False,,True
72,5,12,5.55,1.74,0.359,-0.242,187.5,0.04559446,0.003056993,0.004708108,0.002901051,0.0448,0.0027,0.0014336,0.0014336,0.00244,0.0029,7.808e-05,7.808e-05,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.003056993451088831,0.0029010509279225,0.032,0.026924137931034483,False,False,False,False,False,False,False,False,-3.0106929596902186,0.042387939844207606,0.7890302005499139,-0.001663660945498088,1.4145428837530958,1.0569043969737069,False,False,,True
73,5,13,5.55,1.74,0.359,-0.242,202.5,0.039546127,0.00303478,-0.008113592,0.002903232,0.0433,0.0027,0.0013856,0.0013856,-0.00428,0.0029,-0.00013696,-0.00013696,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0030347796229709995,0.002903232343716224,0.032,0.032,False,False,False,False,False,False,False,False,-2.748893571891069,0.04339513347439631,-0.03134773730396181,-0.004409456200969808,0.044590368817708836,1.0021970779306308,False,False,,True
74,5,14,5.55,1.74,0.359,-0.242,217.5,0.04780667,0.003078257,-0.003847254,0.002804002,0.0462,0.0027,0.0014784,0.0014784,-0.00468,0.0028,-0.00014976,-0.00014976,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.003078257065288733,0.0028040021500705023,0.032,0.032,False,False,False,False,False,False,False,False,-2.4870941840919194,0.04527213643805086,0.30142497597487355,-0.00562949735646525,0.3386221927259851,1.0204952457505247,False,False,,True
75,5,15,5.55,1.74,0.359,-0.242,232.5,0.050886574,0.003140104,-0.004887772,0.002806272,0.0501,0.0027,0.0016032,0.0016032,-0.00586,0.0028,-0.00018752,-0.00018752,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.003140103539694193,0.002806272216018966,0.032,0.032,False,False,False,False,False,False,False,False,-2.2252947962927703,0.04787684667037797,0.7079872690562735,-0.0052346415990545455,-0.2228431003149795,1.0464348319539083,False,False,,True
76,5,16,5.55,1.74,0.359,-0.242,247.5,0.053104722,0.003228232,-0.003215844,0.00290267,0.0553,0.0027,0.0017696,0.0017696,-0.00389,0.0029,-0.00012448,-0.00012448,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.003228232358427751,0.0029026703688844863,0.032,0.032,False,False,False,False,False,False,False,False,-1.9634954084936207,0.05123612235160776,1.2588553725951366,-0.004493825753102681,0.20802422471923152,1.0793166512583425,False,False,,True
77,5,17,5.55,1.74,0.359,-0.242,262.5,0.057275793,0.003329529,-0.006786952,0.003103447,0.0563,0.0028,0.0018016,0.0018016,-0.00457,0.0031,-0.00014624,-0.00014624,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0033295288795864198,0.003103447460099816,0.032,0.032,False,False,False,False,False,False,False,False,-1.7016960206944713,0.055622719487262946,0.20341632021560524,-0.005331291431082617,0.24530508116226693,1.0121763286473642,False,False,,True
78,5,18,5.55,1.74,0.359,-0.242,277.5,0.068762567,0.003517342,-0.004633528,0.003305959,0.0622,0.0029,0.0019904,0.0019904,-0.0062,0.0033,-0.0001984,-0.0001984,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0035173416325401203,0.003305958644629421,0.032,0.032,False,False,False,False,False,False,False,False,-1.4398966328953218,0.06143092158988299,0.21865331561825102,-0.008468680793063376,0.68623991916804,1.0125194021221338,False,False,,True
79,5,19,5.55,1.74,0.359,-0.242,292.5,0.064563745,0.003807808,-0.0137773,0.003537716,0.0691,0.0031,0.0022112,0.0022112,-0.0161,0.0035,-0.0005152,-0.0005152,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0038078084825789228,0.0035377155114565107,0.032,0.032,False,False,False,False,False,False,False,False,-1.1780972450961724,0.06885903774724196,0.06328108513347211,-0.012305156186353007,-1.0726820179174383,1.003499355504248,False,False,,True
80,5,20,5.55,1.74,0.359,-0.242,307.5,0.07688816,0.004116052,-0.009293077,0.00382033,0.0809,0.0032,0.0025888,0.0025888,-0.0123,0.0038,-0.0003936,-0.0003936,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.00411605216682199,0.0038203299543364054,0.032,0.032,False,False,False,False,False,False,False,False,-0.9162978572970231,0.07754785579016245,0.8144076104909398,-0.014106520008557973,0.47287015261794757,1.0432267813942935,False,False,,True
81,5,21,5.55,1.74,0.359,-0.242,322.5,0.093231019,0.004342343,-0.013393428,0.004013036,0.0882,0.0033,0.0028224,0.0028224,-0.0101,0.004,-0.0003232,-0.0003232,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.00434234288834956,0.0040130360377150865,0.032,0.032,False,False,False,False,False,False,False,False,-0.6544984694978736,0.08640356203623717,0.41370246660682813,-0.012424534380240977,0.5792458274470178,1.0207912488956117,False,False,,True
