source_row,set,bin,k,q_squared,x_b,t,phi_deg,phi,unp_beam_unp_target_xsec,unp_beam_unp_target_xsec_err,unp_beam_unp_target_xsec_errstat,unp_beam_unp_target_xsec_errsyst_plus,unp_beam_unp_target_xsec_errsyst_minus,xsec_diff,xsec_diff_err,xsec_diff_errstat,xsec_diff_errsyst_plus,xsec_diff_errsyst_minus,bsa_from_central_values,experiment_year,experiment,link,ReH,ReHt,ReE,ReEt,ImH,ImHt,ImE,ImEt,DVCS
3562,190,17,5.88,1.488,0.184,-0.447,293.2,-1.1658799403322124,0.173117,0.01944880208264766,0.0145249,0.0129338,0.0129338,-0.0140329,0.013717329030933829,0.0118209,0.00695927,0.00695927,-0.08106020783631879,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.05169,0.5162,1.61701,114.62173,2.96769,1.47915,0,0,0.024787953
3563,190,18,5.88,1.487,0.184,-0.448,308.4,-0.9005898940290744,0.334097,0.03656829509534181,0.0251787,0.0265193,0.0265193,-0.0738467,0.021814624723391414,0.0200044,0.00870068,0.00870068,-0.22103371176634332,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.05004,0.51385,1.61531,114.3627,2.96104,1.47695,0,0,0.024784008
3564,190,19,5.88,1.486,0.185,-0.449,323.4,-0.6387905062299251,0.659438,0.06315945264526918,0.0373938,0.0509001,0.0509001,-0.06108,0.04843080561636364,0.0283849,0.0392408,0.0392408,-0.09262432556206952,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.04362,0.51264,1.61361,113.42549,2.94463,1.47287,0,0,0.024870701
3565,191,0,5.88,1.487,0.185,-0.604,36.4,0.6352998477259361,0.330055,0.025554216687075342,0.016408,0.0195907,0.0195907,0.0266396,0.013659793305028447,0.0124834,0.00554569,0.00554569,0.08071260850464317,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.76182,0.22517,1.37922,83.64893,2.10375,1.17021,0,0,0.017805964
3566,191,1,5.88,1.487,0.185,-0.605,51.6,0.900589894029074,0.180894,0.016671235683355927,0.0114855,0.0120836,0.0120836,0.0354707,0.009863384359199432,0.00895082,0.00414357,0.00414357,0.1960855528652139,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.75992,0.22374,1.37788,83.50495,2.09932,1.16847,0,0,0.01777101
3567,191,2,5.88,1.488,0.185,-0.605,66.8,1.1658799403322124,0.107257,0.014820193715670522,0.0103484,0.0106089,0.0106089,0.00413882,0.011082058812535694,0.00831694,0.00732397,0.00732397,0.038587877714275055,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.75992,0.22374,1.37788,83.50495,2.09932,1.16847,0,0,0.01773193
3568,191,3,5.88,1.488,0.185,-0.604,81.9,1.4294246573833556,0.0624621,0.01061679995066781,0.00791255,0.0070787,0.0070787,0.0226415,0.008457109708576565,0.00714073,0.0045313,0.0045313,0.36248381018249465,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.76182,0.22517,1.37922,83.64893,2.10375,1.17021,0,0,0.01776681
3569,191,4,5.88,1.489,0.185,-0.604,97.0,1.6929693744344996,0.0434268,0.007328478165819968,0.00559205,0.00473662,0.00473662,0.0118737,0.006071524272437688,0.00503842,0.00338788,0.00338788,0.2734187183950924,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.76182,0.22517,1.37922,83.64893,2.10375,1.17021,0,0,0.017727774
3570,191,5,5.88,1.489,0.185,-0.604,112.1,1.9565140914856438,0.0382704,0.009422321926659054,0.00691336,0.006402,0.006402,0.00159174,0.0063897449907253726,0.00614921,0.00173668,0.00173668,0.04159193528157531,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.76182,0.22517,1.37922,83.64893,2.10375,1.17021,0,0,0.017727774
3571,191,6,5.88,1.489,0.185,-0.604,127.2,2.220058808536787,0.0152251,0.0073293655069044,0.00670513,0.00295987,0.00295987,0.00507502,0.007394735785097396,0.00681117,0.00287925,0.00287925,0.3333324575864855,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.76182,0.22517,1.37922,83.64893,2.10375,1.17021,0,0,0.017727774
3572,191,7,5.88,1.489,0.185,-0.604,232.8,-2.220058808536787,0.0366838,0.013902303209842605,0.0134555,0.00349622,0.00349622,0.00558761,0.012499481919827717,0.011952,0.00365879,0.00365879,0.15231818950054246,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.76182,0.22517,1.37922,83.64893,2.10375,1.17021,0,0,0.017727774
3573,191,8,5.88,1.489,0.185,-0.604,247.9,-1.9565140914856438,0.046155,0.014211621031961835,0.0124082,0.00692869,0.00692869,-0.00337286,0.011463580725327492,0.0113365,0.00170219,0.00170219,-0.073076806413173,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.76182,0.22517,1.37922,83.64893,2.10375,1.17021,0,0,0.017727774
3574,191,9,5.88,1.489,0.185,-0.604,263.0,-1.6929693744344996,0.0372058,0.006661303476242469,0.00545785,0.00381901,0.00381901,-0.00637814,0.005293279163920981,0.00515984,0.00118104,0.00118104,-0.17142864822151385,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.76182,0.22517,1.37922,83.64893,2.10375,1.17021,0,0,0.017727774
3575,191,10,5.88,1.488,0.185,-0.604,278.1,-1.4294246573833556,0.0790464,0.010481346955520554,0.00816828,0.00656794,0.00656794,-0.0106856,0.0076277651864881104,0.00664919,0.00373779,0.00373779,-0.13518136183304996,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.76182,0.22517,1.37922,83.64893,2.10375,1.17021,0,0,0.01776681
3576,191,11,5.88,1.488,0.185,-0.605,293.2,-1.1658799403322124,0.122315,0.01370963698580309,0.0109594,0.00823685,0.00823685,-0.01469,0.009419059833576809,0.00866874,0.00368397,0.00368397,-0.12009974246821731,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.75992,0.22374,1.37788,83.50495,2.09932,1.16847,0,0,0.01773193
3577,191,12,5.88,1.487,0.185,-0.605,308.4,-0.9005898940290744,0.195961,0.023787587513028723,0.0165785,0.0170588,0.0170588,-0.048875,0.013561593224208577,0.0130435,0.00371267,0.00371267,-0.24941187277060234,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.75992,0.22374,1.37788,83.50495,2.09932,1.16847,0,0,0.01777101
3578,191,13,5.88,1.487,0.185,-0.604,323.6,-0.6352998477259355,0.335623,0.14897271344793314,0.0198152,0.147649,0.147649,-0.0395558,0.03588605473509174,0.0150318,0.0325861,0.0325861,-0.11785783453458196,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.76182,0.22517,1.37922,83.64893,2.10375,1.17021,0,0,0.017805964
3579,192,0,5.88,1.484,0.185,-0.875,22.2,0.387463093942741,0.217187,0.02859856380869501,0.0153666,0.0241194,0.0241194,0.00549052,0.011877750267605392,0.011649,0.00231986,0.00231986,0.025280150285238067,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.25923,-0.03559,1.07639,56.4515,1.21903,0.78281,0,0,0.011208924
3580,192,1,5.88,1.487,0.185,-0.864,36.5,0.6370451769779303,0.111586,0.010760939934829114,0.00706337,0.00811829,0.00811829,0.0161971,0.00620614562020583,0.00545476,0.00296004,0.00296004,0.14515351388166972,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27841,-0.02891,1.08665,57.22886,1.24524,0.79569,0,0,0.011324605
3581,192,2,5.88,1.488,0.185,-0.866,51.6,0.900589894029074,0.0728857,0.007882013119533612,0.00627601,0.00476842,0.00476842,-0.00137876,0.005224165693629941,0.00497557,0.00159236,0.00159236,-0.018916742241619412,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27492,-0.03014,1.08477,57.08607,1.24043,0.79333,0,0,0.011264647
3582,192,3,5.88,1.488,0.185,-0.866,66.8,1.1658799403322124,0.0388885,0.005019005896987968,0.00426788,0.00264114,0.00264114,-0.00376044,0.003613989779443904,0.00351457,0.000841855,0.000841855,-0.09669799555138409,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27492,-0.03014,1.08477,57.08607,1.24043,0.79333,0,0,0.011264647
3583,192,4,5.88,1.489,0.185,-0.866,81.9,1.4294246573833556,0.0231184,0.005614562074765938,0.00502535,0.00250383,0.00250383,-0.00788638,0.007212807526123236,0.00459467,0.00556,0.00556,-0.34113000899716245,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27492,-0.03014,1.08477,57.08607,1.24043,0.79333,0,0,0.011239701
3584,192,5,5.88,1.489,0.185,-0.866,97.0,1.6929693744344996,0.0219298,0.006646041210352219,0.00651636,0.00130649,0.00130649,-0.00589158,0.005879046008156766,0.00586287,0.000435818,0.000435818,-0.2686563488951108,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27492,-0.03014,1.08477,57.08607,1.24043,0.79333,0,0,0.011239701
3585,192,6,5.88,1.489,0.184,-0.865,112.1,1.9565140914856438,0.0040231,0.0038090866283795647,0.0034112,0.00169495,0.00169495,0.0040231,0.0038090866283795647,0.0034112,0.00169495,0.00169495,1.0,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27896,-0.03073,1.08571,57.49968,1.24505,0.79398,0,0,0.011194007
3586,192,7,5.88,1.49,0.185,-0.865,187.5,-3.0106929596902186,0.0186404,0.011603119742470124,0.0115521,0.00108691,0.00108691,-0.00621346,0.010253203130164545,0.0102468,0.000362304,0.000362304,-0.333332975687217,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27666,-0.02952,1.08571,57.15738,1.24283,0.79451,0,0,0.011232131
3587,192,8,5.88,1.489,0.184,-0.865,247.9,-1.9565140914856438,0.0353135,0.031278387782301055,0.0311351,0.0029905,0.0029905,0.0353135,0.031553304144797574,0.0311351,0.00512021,0.00512021,1.0,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27896,-0.03073,1.08571,57.49968,1.24505,0.79398,0,0,0.011194007
3588,192,9,5.88,1.489,0.185,-0.866,263.0,-1.6929693744344996,0.0276868,0.008663366491757116,0.00790741,0.00353932,0.00353932,0.00190524,0.0073209704670097525,0.00725331,0.000993027,0.000993027,0.06881401967724692,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27492,-0.03014,1.08477,57.08607,1.24043,0.79333,0,0,0.011239701
3589,192,10,5.88,1.489,0.185,-0.866,278.1,-1.4294246573833556,0.022447,0.0035054500019255728,0.00273102,0.00219766,0.00219766,0.00206614,0.002658929725829549,0.0023931,0.00115887,0.00115887,0.0920452621731189,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27492,-0.03014,1.08477,57.08607,1.24043,0.79333,0,0,0.011239701
3590,192,11,5.88,1.488,0.185,-0.866,293.2,-1.1658799403322124,0.03003,0.004303902970002925,0.00317366,0.00290714,0.00290714,-0.00253774,0.0030429596057292645,0.00269686,0.00140945,0.00140945,-0.0845068265068265,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27492,-0.03014,1.08477,57.08607,1.24043,0.79333,0,0,0.011264647
3591,192,12,5.88,1.488,0.185,-0.866,308.4,-0.9005898940290744,0.0795325,0.010469192142954489,0.0086881,0.00584131,0.00584131,-0.00385002,0.0069205478936124705,0.00688407,0.000709622,0.000709622,-0.04840813503913494,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27492,-0.03014,1.08477,57.08607,1.24043,0.79333,0,0,0.011264647
3592,192,13,5.88,1.487,0.185,-0.864,323.5,-0.6370451769779303,0.116053,0.011715965924843754,0.0083238,0.00824489,0.00824489,-0.00623218,0.0067102733481505805,0.0063943,0.00203487,0.00203487,-0.05370115378318527,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.27841,-0.02891,1.08665,57.22886,1.24524,0.79569,0,0,0.011324605
3593,192,14,5.88,1.484,0.185,-0.875,337.8,-0.387463093942742,0.194939,0.019691257276771335,0.0114455,0.0160233,0.0160233,-0.0107109,0.009870480037713465,0.00861418,0.00481895,0.00481895,-0.05494488019329124,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.25923,-0.03559,1.07639,56.4515,1.21903,0.78281,0,0,0.011208924
3594,193,0,5.88,1.485,0.186,-1.38,7.1,0.12391837689159729,0.0594428,0.005743070669990053,0.00415642,0.00396321,0.00396321,-0.00491042,0.003176693117444775,0.00310429,0.000674361,0.000674361,-0.0826074814779923,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-1.53724,-0.16691,0.72647,33.81489,0.48927,0.37138,0,0,0.005924627
3595,193,1,5.88,1.486,0.185,-1.381,21.7,0.3787364476827693,0.0325479,0.004151404314108661,0.00322424,0.00261504,0.00261504,0.000661017,0.003469796354903267,0.00247879,0.00242798,0.00242798,0.02030905219691593,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-1.53673,-0.16733,0.72596,33.98821,0.48869,0.3697,0,0,0.005864549
3596,193,2,5.88,1.487,0.185,-1.382,36.6,0.6387905062299245,0.0233379,0.003417815248517684,0.00290519,0.00180037,0.00180037,-0.00123413,0.0023118126821801543,0.00230512,0.000175783,0.000175783,-0.05288093615963732,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-1.5356,-0.16739,0.72544,33.96005,0.48786,0.36915,0,0,0.005845091
3597,193,3,5.88,1.488,0.185,-1.382,51.6,0.900589894029074,0.0091347,0.0015041793125834433,0.00123394,0.000860202,0.000860202,0.000191637,0.0020957858008155317,0.0010165,0.00183277,0.00183277,0.020979014089132646,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-1.5356,-0.16739,0.72544,33.96005,0.48786,0.36915,0,0,0.005831869
3598,193,4,5.88,1.489,0.185,-1.382,66.8,1.1658799403322124,0.00534475,0.001128204004213777,0.00102807,0.000464668,0.000464668,0.000856792,0.0009620237196618387,0.000896974,0.000347746,0.000347746,0.16030534636793115,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-1.5356,-0.16739,0.72544,33.96005,0.48786,0.36915,0,0,0.005818689
3599,193,5,5.88,1.489,0.185,-1.382,293.2,-1.1658799403322124,0.0049328,0.0014421349050421739,0.00138763,0.000392729,0.000392729,0.00101493,0.0013332976095474709,0.001175,0.000630125,0.000630125,0.20575129743756082,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-1.5356,-0.16739,0.72544,33.96005,0.48786,0.36915,0,0,0.005818689
3600,193,6,5.88,1.488,0.185,-1.382,308.4,-0.9005898940290744,0.0115206,0.0024638854657227883,0.00231011,0.00085681,0.00085681,-0.000423044,0.0021262676390558176,0.0019658,0.000810336,0.000810336,-0.03672065691023037,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-1.5356,-0.16739,0.72544,33.96005,0.48786,0.36915,0,0,0.005831869
3601,193,7,5.88,1.487,0.185,-1.382,323.4,-0.6387905062299251,0.0186015,0.002671266743288659,0.00214003,0.00159873,0.00159873,-0.00222034,0.0017761705063940232,0.00170845,0.000485778,0.000485778,-0.11936349219148992,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-1.5356,-0.16739,0.72544,33.96005,0.48786,0.36915,0,0,0.005845091
3602,193,8,5.88,1.486,0.185,-1.381,338.3,-0.3787364476827703,0.0291869,0.003010923251097577,0.00214552,0.00211244,0.00211244,0.00136342,0.0016831815274916133,0.00163532,0.000398533,0.000398533,0.04671342280269573,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-1.53673,-0.16733,0.72596,33.98821,0.48869,0.3697,0,0,0.005864549
3604,194,0,5.88,1.667,0.185,-0.109,52.3,0.9128071987930345,2.9335,0.24343911282495262,0.146793,0.194202,0.194202,0.335212,0.11886807109653122,0.109395,0.0465011,0.0465011,0.11427032554968468,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00933,1.96297,2.39438,430.93705,6.76547,2.44002,0,0,0.049210023
3605,194,1,5.88,1.669,0.185,-0.109,67.1,1.171115928088195,2.35012,0.33255215630033136,0.126924,0.307378,0.307378,0.39737,0.16987974065485265,0.0949936,0.140838,0.140838,0.1690849828944905,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00933,1.96297,2.39438,430.93705,6.76547,2.44002,0,0,0.049023416
3606,194,2,5.88,1.67,0.185,-0.109,82.1,1.4329153158873449,1.47206,0.12029483609802209,0.0760767,0.0931836,0.0931836,0.1919,0.06537219786499456,0.0569369,0.0321203,0.0321203,0.13036153417659607,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00933,1.96297,2.39438,430.93705,6.76547,2.44002,0,0,0.0489305
3607,194,3,5.88,1.67,0.185,-0.108,97.2,1.696460032938488,1.37317,0.12620525321332707,0.0722658,0.103467,0.103467,0.231862,0.058662256978145665,0.0541424,0.0225801,0.0225801,0.1688516352673012,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.04913987
3608,194,4,5.88,1.671,0.185,-0.108,112.2,1.9582594207376376,1.11989,0.10128112080146032,0.0737046,0.0694658,0.0694658,0.196058,0.06875728360806585,0.05545,0.0406554,0.0406554,0.17506897998910606,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.049046796
3609,194,5,5.88,1.671,0.185,-0.108,127.3,2.221804137788782,0.798638,0.0854861416877028,0.0693409,0.0499972,0.0499972,0.163003,0.06361812467402665,0.0539952,0.033642,0.033642,0.20410123234807262,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.049046796
3610,194,6,5.88,1.671,0.185,-0.108,142.3,2.483603525587931,0.751271,0.0796679387162113,0.0610523,0.051182,0.051182,-0.0279568,0.049421689787885636,0.0464618,0.0168465,0.0168465,-0.03721267026146357,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.049046796
3611,194,7,5.88,1.672,0.185,-0.108,157.4,2.7471482426390743,0.744428,0.08494461894110775,0.0614999,0.0585948,0.0585948,0.0879899,0.04998779302159678,0.0469269,0.0172234,0.0172234,0.11819799900057494,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.048953958
3612,194,8,5.88,1.672,0.185,-0.108,172.5,3.0106929596902186,0.77178,0.11792787389082363,0.0817304,0.0850125,0.0850125,0.0500375,0.0698413099774052,0.0621756,0.031812,0.031812,0.06483389048692632,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.048953958
3613,194,9,5.88,1.672,0.185,-0.108,187.5,-3.0106929596902186,0.765986,0.09693637181790951,0.0759959,0.0601771,0.0601771,0.0299454,0.06359414635994418,0.0577279,0.0266778,0.0266778,0.0390939259986475,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.048953958
3614,194,10,5.88,1.672,0.185,-0.108,202.6,-2.7471482426390743,0.665393,0.06711671911722146,0.0485559,0.0463355,0.0463355,-0.145901,0.03967015464313191,0.0375805,0.0127054,0.0127054,-0.2192704161300164,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.048953958
3615,194,11,5.88,1.671,0.185,-0.108,217.7,-2.483603525587931,0.681043,0.07582856026702604,0.0488079,0.0580324,0.0580324,0.021898,0.03802018182350658,0.0372743,0.00749405,0.00749405,0.032153623192661844,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.049046796
3616,194,12,5.88,1.671,0.185,-0.108,232.7,-2.221804137788782,0.927411,0.10547155564060862,0.0763691,0.0727462,0.0727462,0.0265404,0.07582024419803725,0.0577017,0.0491856,0.0491856,0.028617732591051864,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.049046796
3617,194,13,5.88,1.671,0.185,-0.108,247.8,-1.9582594207376376,1.0287,0.09989109360723808,0.0703141,0.0709518,0.0709518,-0.193338,0.05578823516298038,0.0531588,0.0169254,0.0169254,-0.18794400699912514,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.049046796
3618,194,14,5.88,1.67,0.185,-0.108,262.8,-1.696460032938488,1.24106,0.1059819916877391,0.0638951,0.0845553,0.0845553,-0.187946,0.050320208868604666,0.0478223,0.0156573,0.0156573,-0.1514398981515801,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00534,1.97014,2.39746,434.36822,6.78387,2.44365,0,0,0.04913987
3619,194,15,5.88,1.67,0.185,-0.109,277.9,-1.4329153158873449,1.55128,0.13333296715850135,0.0772477,0.108676,0.108676,-0.212908,0.08164975484378383,0.0578074,0.0576627,0.0576627,-0.13724666082203082,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00933,1.96297,2.39438,430.93705,6.76547,2.44002,0,0,0.0489305
3620,194,16,5.88,1.669,0.185,-0.109,292.9,-1.1711159280881955,2.48029,0.299357183023892,0.131378,0.268988,0.268988,-0.604682,0.15135981830010237,0.0991728,0.114344,0.114344,-0.2437948788246536,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00933,1.96297,2.39438,430.93705,6.76547,2.44002,0,0,0.049023416
3621,194,17,5.88,1.667,0.185,-0.109,307.7,-0.9128071987930345,2.5311,0.2352033605223361,0.134524,0.192935,0.192935,-0.43247,0.14410552600438334,0.102215,0.10158,0.10158,-0.1708624708624709,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-3.00933,1.96297,2.39438,430.93705,6.76547,2.44002,0,0,0.049210023
